NEIGHBORHOOD_CLUSTER,CENSUS_TRACT,offensegroup,LONGITUDE,END_DATE,offense-text,SHIFT,YBLOCK,DISTRICT,WARD,YEAR,offensekey,BID,sector,PSA,ucr-rank,BLOCK_GROUP,VOTING_PRECINCT,XBLOCK,BLOCK,START_DATE,CCN,OFFENSE,OCTO_RECORD_ID,ANC,REPORT_DAT,METHOD,location,LATITUDE
cluster 2,003500,violent,-77.0243796557985,2019-04-12T19:54:09.000,robbery,evening,139847,3,1,2019,violent|robbery,,3D1,304,4,003500 1,precinct 37,397886,700 - 999 block of gresham place nw,2019-04-12T18:30:32.000,19062206,robbery,19062206-01,1B,2019-04-12T23:54:00.000Z,gun,"38.92650506059465,-77.02438194854777",38.926497268027
cluster 25,008402,property,-76.988310539923,2019-04-12T19:05:25.000,theft f/auto,midnight,136819,1,6,2019,property|theft f/auto,,1D2,104,7,008402 1,precinct 82,401014,700 - 721 block of 13th street ne,2019-04-12T17:45:40.000,19062222,theft f/auto,19062222-01,6A,2019-04-13T05:00:58.000Z,others,"38.89922976886114,-76.98831281977273",38.8992219804479
cluster 34,007601,property,-76.9780480806254,,theft/other,evening,133555,6,8,2019,property|theft/other,,6D2,607,6,007601 3,precinct 133,401905,1800 1899  block of minnesota avenue se,2019-04-18T20:51:06.000,19066093,theft/other,19066093-01,8A,2019-04-19T01:33:39.000Z,others,"38.86982492266619,-76.978050355487511",38.8698171398042
cluster 31,007807,property,-76.9229533236416,2019-04-18T22:12:45.000,theft/other,evening,137294,6,7,2019,property|theft/other,,6D1,608,6,007807 2,precinct 95,406683,934 - 1099 block of eastern avenue ne,2019-04-18T22:00:41.000,19066118,theft/other,19066118-01,7C,2019-04-19T02:11:29.000Z,others,"38.903483920886103,-76.922955583391357",38.903476129183
cluster 3,003400,property,-77.0152670861442,2019-04-19T04:02:18.000,burglary,midnight,138855,3,1,2019,property|burglary,,3D2,306,5,003400 1,precinct 20,398676,200 - 299 block of elm street nw,2019-04-19T01:16:00.000,19066275,burglary,19066275-01,1B,2019-04-19T07:54:36.000Z,others,"38.917570349036147,-77.015269375509106",38.9175625579294
cluster 6,004300,property,-77.0345349940577,2019-04-19T08:32:21.000,theft/other,day,138753,3,2,2019,property|theft/other,,3D3,301,6,004300 1,precinct 141,397005,1920 - 1999 block of 15th street nw,2019-04-19T07:47:04.000,19066329,theft/other,19066329-01,2B,2019-04-19T12:28:57.000Z,others,"38.916647392421766,-77.034537289366654",38.91663960222
cluster 2,003100,property,-77.0242560436182,,theft/other,evening,140906,4,1,2019,property|theft/other,,4D3,409,6,003100 1,precinct 43,397897,3650 - 3699 block of georgia avenue nw,2019-03-28T21:19:29.000,19052463,theft/other,19052463-01,1A,2019-03-29T02:23:09.000Z,others,"38.936044885337125,-77.024258336912652",38.9360370908426
cluster 8,005800,property,-77.029626551764,2019-03-23T17:44:51.000,theft/other,evening,136664,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397430,600 - 699 block of 13th street nw,2019-03-23T17:17:00.000,19049068,theft/other,19049068-01,2C,2019-03-24T00:33:46.000Z,others,"38.897830299177315,-77.029628844394551",38.8978225125861
cluster 33,009906,property,-76.9372616373088,2019-03-23T18:23:57.000,theft/other,evening,135696,6,7,2019,property|theft/other,,6D3,604,6,009906 1,precinct 103,405443,4510 - 4549 block of benning road se,2019-03-23T17:18:56.000,19049085,theft/other,19049085-01,7E,2019-03-24T00:09:46.000Z,others,"38.889097107571594,-76.937263900640559",38.8890893193033
cluster 24,009400,property,-76.9711542040153,2019-03-23T19:55:48.000,theft f/auto,midnight,140690,5,5,2019,property|theft f/auto,,5D2,503,7,009400 3,precinct 71,402501,2400 - 2599 block of newton street ne,2019-03-23T19:30:30.000,19049128,theft f/auto,19049128-01,5C,2019-03-24T04:46:18.000Z,others,"38.934098051391018,-76.971156480649171",38.9340902553082
cluster 25,010600,property,-77.0020405792152,,theft f/auto,evening,137251,5,6,2019,property|theft f/auto,noma,5D1,501,7,010600 2,precinct 83,399823,1000 - 1099 block of 3rd street ne,2019-03-23T20:22:41.000,19049163,theft f/auto,19049163-01,6C,2019-03-24T00:49:50.000Z,others,"38.903121946187433,-77.002042863578509",38.9031141575007
cluster 1,004001,violent,-77.0460240070625,,robbery,evening,139485,3,1,2019,violent|robbery,,3D3,303,4,004001 1,precinct 25,396009,1847 - 1999 block of calvert street nw,2019-03-23T20:37:39.000,19049187,robbery,19049187-01,1C,2019-03-24T01:45:24.000Z,others,"38.923237528269944,-77.046026306352346",38.9232297371689
cluster 24,009000,property,-76.9526981457992,2019-03-28T16:38:11.000,theft f/auto,midnight,139117,5,5,2019,property|theft f/auto,,5D2,503,7,009000 1,precinct 139,404102,2400 - 2499 block of market street ne,2019-03-28T14:44:09.000,19052221,theft f/auto,19052221-01,5C,2019-03-29T03:01:05.000Z,others,"38.919921957523172,-76.952700415817887",38.9199141636109
cluster 5,005600,property,-77.0507920238462,2019-03-28T17:25:08.000,theft/other,evening,136720,2,2,2019,property|theft/other,,2D3,207,6,005600 3,precinct 3,395594,2300 - 2399 block of g street nw,2019-03-28T17:23:09.000,19052295,theft/other,19052295-01,2A,2019-03-29T00:01:15.000Z,others,"38.898327481703369,-77.050794323097136",38.8983196958016
cluster 31,007808,property,-76.9164164677936,2019-03-28T19:52:02.000,theft f/auto,midnight,136207,6,7,2019,property|theft f/auto,,6D1,608,7,007808 2,precinct 96,407251,300 - 399 block of 59th street ne,2019-03-28T18:20:25.000,19052333,theft f/auto,19052333-01,7C,2019-03-29T03:10:47.000Z,others,"38.893687333120617,-76.916418724910599",38.8936795431514
cluster 1,004001,property,-77.0434629814879,2019-04-02T19:23:50.000,theft/other,evening,139315,3,1,2019,property|theft/other,adams morgan,3D3,303,6,004001 1,precinct 25,396231,1811 - 1852 block of columbia road nw,2019-04-02T18:34:27.000,19055583,theft/other,19055583-01,1C,2019-04-02T23:58:37.000Z,others,"38.921707093772397,-77.043465279886618",38.9216993028841
cluster 21,002302,property,-77.0139206211335,2019-04-02T06:00:10.000,theft/other,evening,140371,4,5,2019,property|theft/other,,4D2,405,6,002302 1,precinct 44,398793,100 - 199 block of irving street nw,2019-04-01T10:48:22.000,19055602,theft/other,19055602-01,5E,2019-04-02T23:45:16.000Z,others,"38.931227130660325,-77.013922910914019",38.9312193367508
cluster 22,009102,property,-76.9903135820544,2019-04-02T21:48:06.000,theft/other,midnight,139142,5,5,2019,property|theft/other,,5D2,505,6,009102 2,precinct 72,400840,1000 - 1249 block of brentwood road ne,2019-04-02T21:47:14.000,19055701,theft/other,19055701-01,5C,2019-04-03T03:14:02.000Z,others,"38.92015633637488,-76.990315863805236",38.9201485438164
cluster 3,004400,property,-77.0239719701891,2019-04-02T21:00:19.000,theft f/auto,evening,138510,3,1,2019,property|theft f/auto,,3D2,305,7,004400 2,precinct 137,397921,1800 - 1827 block of 9th street nw,2019-04-02T19:30:59.000,19055702,theft f/auto,19055702-01,1B,2019-04-03T02:23:08.000Z,others,"38.914461011796298,-77.023974262074958",38.9144532216411
cluster 39,009700,property,-76.98816039332,2019-04-08T02:03:33.000,theft/other,midnight,129297,7,8,2019,property|theft/other,,7D3,706,6,009700 1,precinct 121,401028,900 - 999 block of southern avenue se,2019-04-08T01:32:19.000,19058966,theft/other,19058966-01,8E,2019-04-08T06:03:26.000Z,others,"38.83146846286909,-76.988162668998271",38.8314606881287
cluster 3,004400,property,-77.023972581834,2019-04-08T03:05:30.000,theft/other,midnight,138712,3,1,2019,property|theft/other,,3D2,305,6,004400 2,precinct 137,397921,1900 - 1999 block of 9th street nw,2019-04-08T02:26:49.000,19058978,theft/other,19058978-01,1B,2019-04-08T07:15:51.000Z,others,"38.916280695437528,-77.023974873831264",38.9162729049155
cluster 32,009604,property,-76.9564397005305,2019-04-08T09:00:06.000,motor vehicle theft,day,136044,6,7,2019,property|motor vehicle theft,,6D3,603,8,009604 1,precinct 101,403779,200 - 239 block of kenilworth avenue ne,2019-04-08T06:30:59.000,19059102,motor vehicle theft,19059102-01,7D,2019-04-08T14:27:45.000Z,others,"38.892240748255624,-76.956441970027541",38.892232960066
cluster 31,007806,property,-76.9306629934946,2019-04-08T10:00:45.000,theft f/auto,day,137644,6,7,2019,property|theft f/auto,,6D1,602,7,007806 1,precinct 93,406014,1200 - 1215 block of 49th place ne,2019-04-08T07:30:21.000,19059120,theft f/auto,19059120-01,7C,2019-04-08T14:45:21.000Z,others,"38.90664167472093,-76.930665255838761",38.9066338826674
cluster 2,002701,property,-77.0364574555193,2019-04-03T12:00:51.000,theft/other,day,140563,4,1,2019,property|theft/other,,4D3,408,6,002701 2,precinct 40,396839,3342 - 3399 block of 16th street nw,2019-04-02T21:15:01.000,19059130,theft/other,19059130-01,1D,2019-04-08T15:12:21.000Z,others,"38.932951867784766,-77.036459752424534",38.932944074369
cluster 20,009509,property,-76.9925130266579,,theft/other,evening,142380,4,5,2019,property|theft/other,,4D2,405,6,009509 2,precinct 66,400649,4923 - 4999 block of south dakota avenue ne,2019-04-12T19:56:21.000,19062275,theft/other,19062275-01,5A,2019-04-13T01:42:20.000Z,others,"38.949325381458607,-76.992515310876939",38.9493175831038
cluster 11,001001,property,-77.0828689566682,2019-04-12T20:40:54.000,theft f/auto,evening,142827,2,3,2019,property|theft f/auto,,2D1,202,7,001001 2,precinct 31,392817,4200 - 4299 block of ellicott street nw,2019-04-12T20:00:16.000,19062291,theft f/auto,19062291-01,3E,2019-04-13T02:46:55.000Z,others,"38.953322946965606,-77.082871269275515",38.953315151182
cluster 2,002802,property,-77.0354070598722,2019-04-12T21:00:06.000,theft/other,evening,140374,3,1,2019,property|theft/other,,3D1,302,6,002802 2,precinct 39,396930,1500 - 1530 block of park road nw,2019-04-12T20:00:51.000,19062294,theft/other,19062294-01,1A,2019-04-13T01:20:54.000Z,others,"38.931249620582548,-77.035409356346094",38.9312418274705
cluster 11,001100,property,-77.0808024889453,,theft f/auto,evening,142692,2,3,2019,property|theft f/auto,,2D1,202,7,001100 4,precinct 32,392996,4100 - 4199 block of davenport street nw,2019-04-12T21:11:29.000,19062300,theft f/auto,19062300-01,3E,2019-04-13T01:44:08.000Z,others,"38.952108276399912,-77.080804800834571",38.9521004807835
cluster 2,003500,property,-77.0235139239853,2019-04-12T21:25:17.000,theft f/auto,evening,139579,3,1,2019,property|theft f/auto,,3D1,304,7,003500 2,precinct 37,397961,700 - 898 block of euclid street nw,2019-04-12T20:30:50.000,19062316,theft f/auto,19062316-01,1B,2019-04-13T02:00:33.000Z,others,"38.924091008555607,-77.023516216317276",38.9240832164422
cluster 2,003600,property,-77.0283811238102,2019-04-13T09:29:04.000,theft/other,day,139763,3,1,2019,property|theft/other,,3D1,304,6,003600 3,precinct 36,397539,1100 - 1299 block of girard street nw,2019-04-10T08:43:10.000,19062528,theft/other,19062528-01,1B,2019-04-13T13:28:14.000Z,others,"38.925747458518693,-77.028383417759301",38.9257396662531
cluster 26,007000,property,-76.9937648219294,2019-04-17T09:04:25.000,theft/other,day,134906,1,6,2019,property|theft/other,,1D3,106,6,007000 2,precinct 90,400541,500 - 699 block of 9th street se,2019-04-17T08:18:44.000,19064906,theft/other,19064906-01,6B,2019-04-17T14:36:16.000Z,others,"38.881997165141094,-76.993767102427086",38.8819893804074
cluster 34,009901,property,-76.9522004025407,,theft/other,day,133701,6,7,2019,property|theft/other,,6D2,605,6,009901 2,precinct 109,404148,3600 - 3699 block of texas avenue se,2019-04-17T09:15:22.000,19064950,theft/other,19064950-01,7B,2019-04-17T14:39:34.000Z,others,"38.871132431503732,-76.95220266943268",38.8711246474167
cluster 28,007503,property,-76.9900217051669,2019-04-17T00:00:31.000,burglary,day,132842,7,8,2019,property|burglary,,7D1,701,5,007503 1,precinct 114,400866,1200 - 1299 block of maple view place se,2019-04-16T23:30:59.000,19064965,burglary,19064965-01,8A,2019-04-17T15:36:10.000Z,others,"38.863403560994655,-76.990023983366569",38.8633957798743
cluster 39,009810,violent,-77.0058850069706,2019-03-18T23:50:59.000,robbery,midnight,128967,7,8,2019,violent|robbery,,7D3,708,4,009810 2,precinct 126,399489,4200 - 4299 block of 1st street se,2019-03-18T22:19:13.000,19046147,robbery,19046147-01,8D,2019-03-19T04:31:36.000Z,gun,"38.828496120406079,-77.005887287985772",38.8284883469251
cluster 31,009601,property,-76.9406720043958,2019-03-19T00:07:30.000,theft f/auto,midnight,137429,6,7,2019,property|theft f/auto,,6D1,602,7,009601 1,precinct 92,405146,1100 - 1299 block of kenilworth avenue ne,2019-03-18T23:01:57.000,19046153,theft f/auto,19046153-01,7D,2019-03-19T08:16:45.000Z,others,"38.90471038969428,-76.940674269740541",38.9047025984025
cluster 25,010600,property,-76.9973138813078,,motor vehicle theft,midnight,137052,5,6,2019,property|motor vehicle theft,,5D1,501,8,010600 3,precinct 83,400233,600 - 699 block of i street ne,2019-03-23T22:08:56.000,19049256,motor vehicle theft,19049256-01,6C,2019-03-24T03:51:57.000Z,others,"38.901329270321803,-76.997316164089597",38.9013214818205
cluster 22,009102,violent,-76.9884796871649,,homicide,midnight,139413,5,5,2019,violent|homicide,,5D2,505,1,009102 2,precinct 72,400999,1220 - 1281 block of brentwood road ne,2019-03-23T22:26:21.000,19049272,homicide,19049272-01,5C,2019-03-23T04:00:00.000Z,gun,"38.922597426181675,-76.988481968493545",38.9225896330627
cluster 22,011100,violent,-76.9724171696929,2019-03-24T00:15:54.000,robbery,midnight,139028,5,5,2019,violent|robbery,,5D2,503,4,011100 3,precinct 72,402392,2100 - 2146 block of queens chapel road ne,2019-03-24T00:10:23.000,19049325,robbery,19049325-01,5C,2019-03-24T05:17:20.000Z,gun,"38.919126533746486,-76.972419445806096",38.9191187407288
cluster 23,008802,violent,-76.9813696037795,2019-03-24T03:01:13.000,assault w/dangerous weapon,midnight,137261,5,5,2019,violent|assault w/dangerous weapon,,5D3,506,3,008802 1,precinct 77,401616,1000 - 1099 block of bladensburg road ne,2019-03-24T02:50:42.000,19049388,assault w/dangerous weapon,19049388-01,5D,2019-03-24T08:49:55.000Z,knife,"38.903210562863414,-76.981371881710288",38.9032027733888
cluster 22,011100,property,-76.9762215349305,,theft f/auto,midnight,139347,5,5,2019,property|theft f/auto,,5D2,505,7,011100 3,precinct 72,402062,2404 - 2499 block of 20th street ne,2019-03-24T04:03:33.000,19049406,theft f/auto,19049406-01,5C,2019-03-24T08:30:00.000Z,others,"38.922001025928665,-76.976223812404314",38.9219932324732
cluster 6,005500,property,-77.0436069637279,,theft/other,midnight,138008.23,2,2,2019,property|theft/other,dupont circle,2D3,208,6,005500 1,precinct 14,396217.89,1300 - 1699 block of connecticut avenue nw,2019-03-24T04:35:48.000,19049421,theft/other,19049421-01,2B,2019-03-24T09:00:43.000Z,others,"38.909935217632068,-77.043609261451408",38.9099274291219
cluster 7,005001,property,-77.0288607648082,,theft f/auto,midnight,138469,3,2,2019,property|theft f/auto,,3D2,305,7,005001 1,precinct 16,397497,1200 - 1299 block of s street nw,2019-03-24T00:00:00.000,19049422,theft f/auto,19049422-01,2F,2019-03-24T09:04:56.000Z,others,"38.914090564545326,-77.028863058193835",38.9140827746472
cluster 23,008803,property,-76.9820928527536,2019-03-28T22:30:50.000,theft f/auto,midnight,138614,5,5,2019,property|theft f/auto,,5D3,506,7,008803 1,precinct 76,401553,1429 - 1599 block of okie street ne,2019-03-28T19:30:46.000,19052491,theft f/auto,19052491-01,5D,2019-03-29T03:07:44.000Z,others,"38.915398967147304,-76.982095131653296",38.9153911752417
cluster 5,005600,property,-77.0523634775775,2019-03-29T01:41:56.000,theft f/auto,midnight,137273,2,2,2019,property|theft f/auto,,2D3,207,7,005600 1,precinct 4,395458,2400 - 2499 block of pennsylvania avenue nw,2019-03-29T01:12:40.000,19052563,theft f/auto,19052563-01,2A,2019-03-29T06:00:23.000Z,others,"38.903308411160729,-77.052365777622271",38.9033006243133
cluster 8,005800,property,-77.0189399516179,2019-03-29T01:56:12.000,theft f/auto,midnight,136542,1,2,2019,property|theft f/auto,downtown,1D1,101,7,005800 2,precinct 143,398357,500 - 599 block of 5th street nw,2019-03-28T20:40:41.000,19052570,theft f/auto,19052570-01,2C,2019-03-29T06:21:56.000Z,others,"38.89673350047056,-77.018942240853903",38.8967257137021
cluster 7,004901,property,-77.0234645054127,2019-04-03T00:52:43.000,theft f/auto,midnight,138469,3,6,2019,property|theft f/auto,,3D2,305,7,004901 1,precinct 21,397965,800 - 899 block of s street nw,2019-04-03T00:11:30.000,19055770,theft f/auto,19055770-01,6E,2019-04-03T04:57:06.000Z,others,"38.914091772994105,-77.023466797117948",38.9140839828944
cluster 21,009204,property,-76.9979126878496,2019-04-03T08:00:36.000,theft f/auto,day,139596,5,5,2019,property|theft f/auto,,5D1,502,7,009204 1,precinct 74,400181,600 - 622 block of edgewood street ne,2019-04-02T19:30:29.000,19055866,theft f/auto,19055866-01,5E,2019-04-03T12:50:15.000Z,others,"38.924246497911589,-76.997914972217302",38.9242387048119
cluster 28,007503,property,-76.9852508742629,,theft/other,day,133168,7,8,2019,property|theft/other,,7D1,701,6,007503 1,precinct 114,401280,1909 - 1999 block of 14th street se,2019-04-03T08:45:04.000,19055874,theft/other,19055874-01,8A,2019-04-03T14:13:21.000Z,others,"38.866339799421176,-76.985253151155774",38.8663320175306
cluster 26,006700,property,-76.9932108652129,2019-04-03T08:30:56.000,theft f/auto,day,135773,1,6,2019,property|theft f/auto,,1D2,107,7,006700 3,precinct 88,400589,900 - 999 block of east capitol street,2019-04-02T21:30:58.000,19055890,theft f/auto,19055890-01,6B,2019-04-03T13:58:08.000Z,others,"38.889807402147873,-76.993213146014213",38.8897996158178
cluster 34,007601,property,-76.9731030329681,2019-04-02T22:40:19.000,theft f/auto,day,134010,6,7,2019,property|theft f/auto,,6D2,607,7,007601 1,precinct 111,402334,2300 - 2399 block of prout street se,2019-03-25T14:00:00.000,19055902,theft f/auto,19055902-01,7B,2019-04-03T14:39:31.000Z,others,"38.8739227128072,-76.973105306539736",38.8739149289341
cluster 21,003302,property,-77.0106079209081,2019-04-03T11:44:00.000,theft f/auto,day,138386,3,5,2019,property|theft f/auto,,3D2,308,7,003302 2,precinct 19,399080,1 - 99 block of randolph place nw,2019-04-03T09:29:17.000,19055934,theft f/auto,19055934-01,5E,2019-04-03T15:43:02.000Z,others,"38.913345955900589,-77.010610208563861",38.9133381654717
cluster 39,009807,property,-77.0082578968544,2019-04-03T12:57:12.000,motor vehicle theft,day,129409,7,8,2019,property|motor vehicle theft,,7D2,707,8,009807 1,precinct 124,399283,3846 3999  block of south capitol street,2019-04-01T22:00:10.000,19055986,motor vehicle theft,19055986-01,8D,2019-04-03T17:30:12.000Z,others,"38.832477718445077,-77.008260178850264",38.832469944248
cluster 8,010100,property,-77.031958169948,,motor vehicle theft,day,137406,2,2,2019,property|motor vehicle theft,downtown,2D3,209,8,010100 1,precinct 17,397228,1100 - 1199 block of 14th street nw,2019-04-08T10:46:36.000,19059142,motor vehicle theft,19059142-01,2F,2019-04-08T15:36:05.000Z,others,"38.904513886843553,-77.031960463712849",38.9045060989916
